cust_unique_id,age,gender,ethnicity_group,geo_region,net_salary,other_income,observed_income,housing_spend,childcare_spend,gambling_spend,observed_surplus,credit_score,savings_bal_lbg,annual_net_savings_lbg
28228,34,Other,White Other,Southeast,56661.37,NA,56661.37,25267.19,0,0,47534.16,1862.9,418874.85,23719.5
28229,47,M,White British,Southeast,71130.88,18287.79,89418.66,28913.4,0,0,60505.27,2104.17,1290753.77,31195.77
28230,32,F,White British,Southeast,66158.7,18452.34,84611.05,31020.75,0,0,53590.29,1933.11,365723.34,21577.45
28231,54,F,White British,Southeast,64256.59,15985.07,80241.66,23265.1,0,0,56976.56,2032.75,1599547.39,33702.15
28232,44,F,White British,Southeast,64779.25,18141.44,82920.69,27007.21,0,0,55913.48,1970.79,1028833.42,28809.31
28233,53,F,White British,Southeast,65905.81,18912.23,84818.04,27501.73,0,0,57316.31,2078.99,1555416.4,36059.69
28234,63,M,White British,Southeast,74789.28,20210.49,94999.77,NA,0,0,94999.77,2294.75,2520498.74,29381.51
28235,18,F,South Asian,Southeast,49280.22,18729.33,68009.55,24779.77,0,0,43229.78,1756.51,0,19759.64
28236,60,M,White British,Scotland,60121.32,12884.81,73006.13,NA,0,0,73006.13,1870.07,1637597.51,30824.88
28237,48,M,White British,Southeast,69417.55,NA,69417.55,NA,0,0,69417.55,2154.71,1380396.48,29631.13
28238,42,F,White Other,Scotland,41027.66,0,41027.66,18003.63,10108.05,0,12915.98,1270,190629.79,16470.07
28239,61,F,White British,Southeast,66470,21063.02,87533.02,28872.1,0,0,58660.92,2051.65,2045594.36,28904.94
28240,4,M,White British,Southwest,51345.91,8298.22,59644.13,23195.06,0,0,36449.08,1640.21,0,0
28241,49,F,White British,Southeast,65933.67,17493.54,83427.21,NA,0,500.91,82926.3,1982.13,1319029.19,32368.9
28242,29,F,White British,Midlands,46097.81,11470.38,57568.19,23148.3,0,0,34419.89,1565.07,133598.5,16750.6
28243,50,M,White British,Southwest,54163.49,13175.12,67338.61,NA,0,0,67338.61,1837.65,1128165.42,29543.62
28244,45,M,White British,Southeast,71594.58,NA,71594.58,NA,0,0,71594.58,1988.28,1078006.97,29606.37
28245,64,M,White British,Midlands,63788.85,13522.83,77311.68,24668.76,0,0,52642.92,1982.43,1980600.85,32086.94
28246,36,F,White British,Southwest,50072.39,9957.53,60029.92,NA,0,502.24,59527.68,1609.85,391432.78,0
28247,56,M,White British,Scotland,58050.99,NA,58050.99,23639.2,0,0,46796.32,1840.07,1392616.68,32422.1
28248,36,F,White British,Southeast,-1000,17349.18,78675.16,26388.86,0,0,52286.3,1902.45,554677,24166.5
28249,64,F,White British,Scotland,56768.08,11164.67,67932.75,NA,0,0,67932.75,1846.65,1787712.42,33601.9
28250,65,M,White British,Midlands,56982.92,11563.85,68546.78,NA,0,0,68546.78,1874.65,1799295.06,35496.92
28251,36,M,White British,Southeast,65509.09,16627.02,82136.11,26489.25,0,0,55646.85,2020.64,595332.48,25190.37
28252,43,M,White British,Southeast,71080.78,18316.76,89397.54,29444.55,0,0,59952.99,2068.39,1046893.24,32687.48
28253,62,M,White Other,Scotland,70578.77,14330.41,84909.18,NA,0,0,84909.18,2029.13,2027066.7,23753.17
28254,45,F,White British,North,46270.46,11500.36,57770.82,23436.03,0,0,34334.79,1551.9,652899.99,18954.44
28255,44,M,White British,Scotland,56908.37,12638.23,69546.61,21804.98,0,0,47741.63,1822.01,875389.56,25429.66
28256,50,F,White British,Southeast,61160.78,19175.21,80335.99,26780.93,0,0,53555.06,1979.17,1292126.66,29113.29
28257,21,F,White British,Scotland,46495.21,6096.56,52591.77,20414.72,0,0,32177.06,1566.72,0,17059.19
28258,66,M,White British,Scotland,57770.19,11892.31,69662.5,21616.37,0,0,48046.14,1823.54,1894160.97,30869.29
28259,30,M,White British,Southwest,55639.04,NA,55639.04,27631.48,0,0,37493.2,1676.86,179707.03,17114.19
28260,47,M,White British,Southeast,67009.26,20295.67,87304.93,27881.01,0,0,59423.92,2095.89,1268044.33,29592.15
28261,55,F,White British,Scotland,49135.77,9594.25,58730.02,20499.78,0,0,38230.24,1627.76,1094290.94,26028.22
28262,47,F,White British,Southeast,65109.76,18611.93,83721.7,29292.01,0,501.33,53928.36,1957.84,1146952.95,28607.6
28263,34,F,White British,Scotland,50437.05,9565.98,60003.03,23037.32,0,0,36965.7,1620.94,313752.82,18041.22
28264,21,F,White British,Southeast,61832.76,18048.74,79881.5,26698.04,0,0,53183.46,1958.54,0,21497.62
28265,26,F,White British,Southeast,63667.88,NA,63667.88,29427.25,0,0,52880.28,1956.6,52157.68,22819.53
28266,39,F,White British,Scotland,48662.1,10689.1,59351.2,21851.33,0,0,37499.87,1624.38,504458.61,0
28267,64,F,South Asian,Southeast,56484.26,16452.18,72936.44,NA,0,0,72936.44,1812.42,1761987.47,34661.76
28268,18,M,White British,Scotland,50039.31,9187.08,59226.39,23539.38,0,0,35687.01,1621.92,0,19131.5
28269,26,F,South Asian,Southwest,36504.92,0,36504.92,17531.61,12401.48,0,6571.83,1270,12593.69,8677.36
28270,60,M,White British,Southeast,70444.1,20177.53,90621.63,28156.84,0,0,62464.79,2161.56,2117169.71,26076.6
28271,24,M,White British,Southeast,67516.4,19090.56,86606.96,31867.8,0,0,54739.16,1989.83,0,23170.25
28272,61,M,White British,Southwest,57761.64,11297.57,69059.21,22499.86,0,0,46559.35,1853.57,1607914.43,26816.39
28273,33,M,White British,Southeast,65404.15,19312.69,84716.84,30274.84,0,0,54442,1964.35,423360.42,20529.74
28274,58,M,White British,Southeast,69790.28,20763.27,90553.55,30029.82,0,0,60523.73,2080.03,1933349.27,37866.23
28275,43,F,South Asian,Midlands,40197.3,0,40197.3,NA,11546.27,0,28651.03,1270,168991.61,13988.19
28276,57,F,White British,Southeast,66434.42,21013.3,87447.73,25890.11,0,0,61557.61,2091.03,1904377.19,36529.15
28277,42,F,South Asian,Southeast,57227.25,NA,57227.25,NA,0,0,57227.25,1902.32,859214.39,27584.9
28278,26,F,White Other,Southeast,49038.95,NA,49038.95,NA,0,0,49038.95,1637.2,38843.12,18494.16
28279,65,M,White British,Southeast,70987.57,21787.22,92774.8,NA,0,501.54,92273.26,2137.88,2390260.92,28360.04
28280,60,M,South Asian,Southeast,64760.88,20882.52,85643.4,NA,0,0,85643.4,2066.23,1938678.78,34191.47
28281,55,F,White British,Scotland,52105.67,7589.18,59694.84,22161.32,0,0,37533.52,1655.02,1072218.84,26062.36
28282,26,F,White British,Southeast,61641.94,17178.2,78820.14,27288.5,0,0,51531.64,1912.68,56258.46,0
28283,65,Other,White Other,Scotland,45013.32,7555,52568.32,16781.87,0,0,35786.45,1595.29,1357965.07,0
28284,44,F,South Asian,Scotland,40848.49,0,40848.49,15423.13,0,0,25425.36,1437.75,447060.95,20861.43
28285,59,M,White Other,Southeast,64628.54,NA,64628.54,25761.99,0,0,58072.24,2027.77,1914787.64,34907.01
28286,43,F,White British,North,50258.05,7041.73,57299.78,NA,0,0,57299.78,1612.3,597342.07,20998.74
28287,22,F,White British,Scotland,45498.77,7972.34,53471.12,24860.03,0,0,28611.09,1501.49,0,13073.84
28288,31,M,Other,Southeast,60370.8,21530.69,81901.49,27972.53,0,0,53928.96,1933.27,313755.08,23306.38
28289,40,M,White British,Southeast,70446.52,19787.94,90234.47,31272.25,0,0,58962.22,2095.5,856296.84,29174.42
28290,66,M,White British,Southeast,72999.89,25763.07,98762.96,29448.43,0,0,69314.53,2308.29,2761969.17,30113.34
28291,43,F,White British,Southeast,65443.45,18278.87,83722.32,29280.19,0,0,54442.13,1943.82,948921.64,25586.51
28292,27,M,White British,Southeast,68404.84,NA,68404.84,NA,15479.75,0,52925.09,1669.09,74582.5,16575.45
28293,34,F,White British,Midlands,47234.8,9202.95,56437.76,23000.59,0,0,33437.17,1597.03,292994.37,20779.83
28294,61,M,White British,Southeast,71928.3,21384.53,93312.83,NA,0,0,93312.83,2227.3,2292883.67,27453.9
28295,32,M,South Asian,Scotland,45706.26,9859.89,55566.14,21954.34,0,0,33611.8,1612.12,224111.29,0
28296,33,M,White British,North,54620.98,14635.31,69256.3,26310.49,0,0,42945.8,1785.44,330122.07,0
28297,27,F,White British,Scotland,48933.84,9274.46,58208.3,23131.75,0,0,35076.55,1575.33,74422.47,21047.48
28298,40,F,White British,Southwest,53262.56,13256.12,66518.68,22441.27,0,0,44077.41,1816.95,637724.78,0
28299,49,F,White British,Scotland,48713.63,11893.56,60607.19,NA,0,0,60607.19,1686.9,938646,24806.84
28300,62,M,White British,Wales,56825.82,9928.52,66754.33,20085.59,0,0,46668.74,1852.06,1655813.38,32084.28
28301,40,M,White British,Scotland,54794.41,NA,54794.41,21810.44,0,0,42896.14,1758.26,618000.77,19180.22
28302,36,M,White Other,Southeast,61651.48,17599,79250.48,26854.4,0,0,52396.08,PROMO34,558561.1,25016.72
28303,62,M,White British,Southeast,73858.06,22826.86,96684.91,28789.76,0,0,67895.15,2291.81,2444771.85,29820.88
28304,24,F,White British,Southwest,47672.29,11100.21,58772.51,NA,0,0,58772.51,1597.34,0,16122.94
28305,28,M,South Asian,Scotland,41937.03,0,41937.03,17202.23,0,0,24734.8,1366.63,71396.5,14258.51
28306,68,M,White British,Southeast,74547.02,23879.54,98426.56,31525.55,0,0,66901.02,2231.98,2797592.19,28224.8
28307,37,F,White British,Midlands,47257.78,9306.62,56564.4,23381.93,0,0,33182.47,1546.3,377812.73,16731.25
28308,63,F,White British,Southeast,68354.44,18182.51,86536.95,26697.59,0,501.4,59337.96,2055.19,2183059.11,26585.61
28309,58,F,White British,Southeast,64503.51,22645.45,87148.96,NA,0,0,87148.96,2082.43,1888435.73,37790.77
28310,49,M,White British,Southeast,73389.8,21509.02,94898.82,26879.98,0,0,68018.84,2224.61,1586180.03,32843.94
28311,60,9999,White British,Scotland,52143.55,11723.06,63866.6,22190,0,0,41676.61,1694.86,1397740.57,28923.52
28312,25,M,White British,Scotland,54216,11747.32,65963.32,25636.09,0,0,40327.23,1675.97,2466.33,18402.03
28313,47,M,White British,Midlands,55923.09,13932.38,69855.47,26837.05,0,0,43018.42,1722.53,910251.4,24727.57
28314,67,F,White British,Scotland,53269.18,10637.37,63906.55,19290.89,0,0,44615.66,1762.88,1796177.08,32249.75
28315,4,M,White British,Southeast,68219.44,19644.01,87863.45,28598.74,0,0,59264.71,2118.46,1152134.59,30188.78
28316,59,M,White British,Southeast,69204.9,17027.25,86232.16,27506.48,0,507.95,58217.73,2032.87,1915878.12,32136.69
28317,21,M,White British,Southeast,65793.85,20673.84,86467.68,28961.13,13690.21,0,43816.33,PROMO34,0,0
28318,49,M,White British,Scotland,52019.41,10315.61,62335.02,NA,0,1036.27,61298.75,1667.77,843596.99,26346.64
28319,31,M,White British,Southeast,67617.1,19040.09,86657.19,29814.01,0,0,56843.17,2071.61,333229.59,25823.72
28320,66,M,White British,Midlands,58052.72,12824.71,70877.43,NA,0,0,70877.43,1874.59,1895292.81,32286.45
28321,39,F,White British,Scotland,46859.33,9371.99,56231.32,22218.11,0,0,34013.21,1590.98,457869.14,21555.4
28322,29,F,White British,Midlands,46064.02,8883.77,54947.79,NA,0,500.27,54447.52,1538.1,113849.22,14602.55
28323,34,M,White British,Southeast,68344,20840.98,89184.98,29965.17,0,0,59219.8,2106.24,517291.75,26738.54
28324,27,M,White British,Midlands,51319.63,NA,51319.63,22437.23,0,0,41031.24,1681.48,84481.1,18648.74
28325,19,F,White British,Southwest,43078.86,0,43078.86,20049.58,0,0,23029.28,1398.63,0,13672.02
28326,45,F,White British,Wales,49669.65,12631.83,62301.48,24763.93,0,0,37537.55,1609.79,718038.46,22763.34
28327,57,F,Afro-Carribbean,Scotland,41857.35,0,41857.35,13735.99,0,0,28121.36,1428.5,840601.1,0
28328,33,F,White British,Southeast,60655.56,20551.15,81206.7,27194.34,0,0,54012.36,1956.54,416478.3,25391.02
28329,57,F,White British,Scotland,51202.15,6811.61,58013.75,17719.66,0,0,40294.09,1738.76,1228275.51,25602.12
28330,43,M,White British,Scotland,57714.51,12770.1,70484.61,21647.51,7071.29,0,41765.8,1695.72,718557.43,24412.17
28331,35,F,White British,Scotland,49604.33,12892.83,62497.16,23287.64,0,0,39209.53,1645.32,378312.12,17629.42
28332,58,Other,White British,Southeast,65572.17,19618.61,85190.78,NA,0,0,85190.78,2057.89,1875720.12,35942.37
28333,32,M,White British,Southwest,51364.33,9549.37,60913.71,23495.14,0,519.05,36899.52,1596.43,247209.12,15743.37
28334,52,F,South Asian,Southeast,56890.79,21450.74,78341.53,25275.07,0,0,53066.45,1991.59,1381784.5,0
28335,31,M,White British,Scotland,50221.53,9939.31,60160.84,24235.33,0,0,35925.51,1652.45,202352.83,18815.03
28336,64,F,South Asian,Scotland,41946.82,0,41946.82,17798.63,0,0,24148.19,PROMO34,872208.23,0
28337,38,F,White British,Scotland,49006.55,NA,49006.55,23410.8,11214.21,0,26234.34,1407.64,328661.93,12374.71
28338,30,F,South Asian,Southeast,51685.29,17191.97,68877.26,29290.06,0,0,39587.2,1731.45,188683.94,22343.2
28339,58,F,White British,Scotland,54998.36,11707.35,66705.7,24632,0,0,42073.71,1758.23,1326972.27,25342.72
28340,37,F,White British,Scotland,51051.6,11467.65,62519.25,24184.88,0,0,38334.37,1643.88,442349.58,20517.89
28341,22,F,White British,Midlands,46271.34,7382.52,53653.86,21356.43,0,0,32297.43,1512.9,0,15565.88
28342,55,M,White British,Southeast,72910.88,22176.12,95086.99,NA,0,0,95086.99,2155.53,1885623.04,34861.65
28343,66,F,White British,Southeast,64356.48,17355.05,81711.53,25686.09,0,0,56025.44,2031.63,2217240.61,27946.76
28344,24,F,White British,Wales,45402.81,8589.35,53992.16,20297.02,0,0,33695.14,1553.94,0,14932.94
28345,59,M,White Other,Southeast,64257.78,18030.7,82288.48,NA,0,0,82288.48,2044.2,1848938.67,37418.42
28346,52,M,White British,Southeast,70649.59,21008.71,91658.3,31672.57,0,0,59985.73,2069.3,1566797.8,37698.43
28347,60,M,White British,Southwest,56863.41,12126.28,68989.69,22745.1,0,0,46244.59,1810.07,1560041.06,31869.34
28348,29,M,White British,Southwest,48826.97,7565.23,56392.2,24226.61,0,0,32165.6,1554.7,125783.98,14855.55
28349,32,F,White British,Scotland,59741.11,13973.99,73715.1,24396.56,0,0,49318.54,1896.81,337782.78,22966.4
28350,27,F,South Asian,Midlands,37599.2,0,37599.2,17339.66,0,0,20259.54,1316.1,42461.81,15820.04
28351,57,F,South Asian,Southeast,87275.3,22436.2,109711.51,31987.21,0,0,77724.29,2479.41,2426262.04,36351.46
28352,54,F,White British,Scotland,50601.61,NA,50601.61,22862.52,0,0,37234.83,1638.76,1028550.88,24290.95
28353,59,M,White British,Scotland,58195.49,12376.84,70572.33,NA,0,519.54,70052.79,1826.91,1587427.78,29505.62
28354,19,F,White British,Scotland,49360.46,8856.52,58216.98,22393.35,0,0,35823.63,1643.27,0,16144.67
28355,62,M,White British,Southeast,70990.3,NA,70990.3,28791.62,0,500.05,61434.66,2156.6,2202613.94,26126.03
28356,21,9999,South Asian,Southeast,55174.04,16362.02,71536.07,NA,0,0,71536.07,1824.38,0,22085.09
28357,17,F,White British,Southeast,60147.81,17516.17,77663.98,28637.26,0,0,49026.72,1891.86,0,18594.32
28358,46,F,White British,Southeast,62790.57,NA,62790.57,26648.34,0,0,54718,1998.71,1115884.23,27906.01
28359,25,9999,South Asian,Scotland,43423.03,NA,43423.03,18448.91,0,0,24974.11,1384.63,6410.81,13932.25
28360,64,F,White British,Southwest,53342.48,11402.99,64745.47,21738.51,0,0,43006.96,1760.26,1600519.46,31162.26
28361,29,F,White British,Southeast,57536.88,15496.44,73033.33,24276.08,0,565.73,48191.52,1842.89,190047.2,20527.41
28362,34,M,White British,Southeast,68217.27,18396.64,86613.91,26054.25,0,0,60559.66,2140.43,535651.79,24985.39
28363,57,M,White British,Southeast,68688.32,19667.59,88355.9,NA,0,0,88355.9,2119.89,1885864.55,35414.12
28364,54,F,White British,Southeast,65847.88,18321.78,84169.66,NA,0,0,84169.66,1999.49,1593017.16,31968.15
28365,58,Other,White British,Southwest,50909.3,8645.35,59554.65,20708.81,0,0,38845.84,1643.76,1221265.08,25014.74
28366,30,M,Afro-Carribbean,Scotland,46888.33,NA,46888.33,22998.71,0,0,31273.99,1523.26,150056.79,14444.84
28367,54,M,White British,Southeast,68718.59,18830.23,87548.81,27492.99,0,728.53,59327.29,2113.57,1667860.81,36970.56
28368,59,M,White British,Southeast,71927.58,19837.38,91764.96,29150.1,0,0,62614.86,2116.04,2068483.48,26578.98
28369,58,F,White British,Scotland,62272.78,11919.73,74192.51,24147.16,0,0,50045.36,1939.33,1590271.08,0
28370,52,M,White British,Scotland,58273.28,13041.68,71314.96,21406.15,0,0,49908.81,1877.91,1303631.03,30507.58
28371,60,Other,White British,Southeast,66435.73,19018.19,85453.92,27780.23,0,0,57673.69,2006.13,1953947.98,0
28372,20,F,Afro-Carribbean,North,36982.01,0,36982.01,16050.63,0,0,20931.38,1342.52,0,13163.8
28373,52,F,White British,Scotland,55018.59,11977.76,66996.35,23702.93,0,0,43293.42,1739.64,1120848.94,27810.58
28374,18,F,South Asian,Scotland,34672.19,0,34672.19,14952.63,0,0,19719.57,1293.83,0,10326.69
28375,45,M,White British,Southeast,69086.75,19109.3,88196.04,30261.92,0,0,57934.12,2055.36,1123605.6,32453.78
28376,54,F,Other,Southeast,59078.66,16360.94,75439.6,NA,0,0,75439.6,1914.07,1463763.07,32221.17
28377,19,M,White British,Scotland,51476.42,10091.08,61567.5,24931.77,11969.64,0,24666.09,1412.73,0,15768.44
28378,65,F,White British,Southeast,70461.52,22093.77,92555.29,28712.34,0,0,63842.95,2145.51,2478378.4,27958.75
28379,51,M,White British,Southeast,70188.36,19009.93,89198.29,28778.43,0,0,60419.86,2129.32,1526064.33,31594.23
28380,49,F,White British,Scotland,50114.74,13297.25,63411.99,NA,0,0,63411.99,1744.72,963898.04,25063.58
28381,32,M,White British,Southeast,-1000,19145.54,85833.47,29329.92,0,0,56503.55,2031.71,384346.01,24552.6
28382,63,F,White British,Southeast,63961.51,19996.1,83957.61,24267.55,0,0,59690.06,PROMO34,2199440.1,24275.2
28383,40,F,White British,Southwest,49810.79,10030.29,59841.08,23507.06,0,0,36334.02,1661.15,521810.06,23265.47
28384,38,F,South Asian,Southeast,54705.94,18196.93,72902.87,24727.07,12639.34,0,35536.46,1598.97,441475.49,18626.72
28385,32,F,South Asian,Southeast,52864.93,15307.49,68172.41,25745.63,0,0,42426.79,1699.29,285600.15,19053.27
28386,44,M,White British,Scotland,56743.68,12438.37,69182.05,NA,12875.85,0,56306.2,1629.01,623262.02,22108.48
28387,38,F,White British,Southeast,61070.44,17002.59,78073.02,NA,12115.04,0,65957.98,1614.26,456373.86,0
28388,17,M,White British,Southeast,64420.91,19239.58,83660.49,NA,0,536.21,83124.28,1930.28,0,19487.41
28389,52,F,White British,Scotland,48293.17,7903.28,56196.45,NA,0,0,56196.45,1632.99,901802.62,26035.16
28390,61,F,White British,North,51868.4,10470.18,62338.57,20907.48,0,0,41431.09,PROMO34,1424551.66,32111.47
28391,46,M,White British,Southeast,68482.19,18195.33,86677.52,27578.88,0,0,59098.64,2120.72,1208122.62,34095.28
28392,47,F,White British,Southwest,54637.92,7024.19,61662.1,19434.53,0,0,42227.57,1757.86,883711.34,25006.13
28393,54,M,Afro-Carribbean,Southeast,59796.6,NA,59796.6,25942.17,0,0,48930.09,1899.35,1365095.68,30000.74
28394,65,M,White British,Wales,59505.52,10778.97,70284.49,21199.91,0,0,49084.58,1917.71,1893184.75,33184.47
28395,62,F,South Asian,Southeast,56078.27,16066.03,72144.3,24129.17,0,0,48015.13,1877.44,1708931.38,34906.64
28396,28,M,White British,Southeast,69993.38,19391.94,89385.32,NA,0,0,89385.32,2067.9,176387.84,23450.07
28397,54,F,South Asian,North,36389.37,NA,36389.37,12333.54,0,0,24055.83,1349.74,644168.83,20919.77
28398,38,F,White British,Southwest,50584.76,9710.7,60295.46,NA,0,0,60295.46,1721.09,496573.59,20637.99
28399,56,M,White British,Southeast,75051.88,21993.31,97045.19,31750.95,0,0,65294.24,2176.23,1968340.92,38618.25
28400,58,M,White British,Southeast,72376.39,25205.61,97582,30144.67,0,0,67437.33,2244.05,2163933.63,30912.19
28401,61,F,White British,Southeast,69001.45,19408.45,88409.9,25109.96,0,0,63299.93,2178.48,2212493.8,30927.06
28402,55,F,White British,Southeast,66086.25,18394.61,84480.86,26047.4,0,0,58433.46,2096.76,1693525.94,33952.27
28403,34,F,White British,Southeast,60919.54,NA,60919.54,26742.98,12046.11,514.98,38772.25,1648.17,334098.18,18882.77
28404,36,F,White British,Scotland,49955.43,7351.15,57306.57,20322.33,6927.22,0,30057.02,1473.85,308052.35,15480.58
28405,38,M,White British,North,52496.99,NA,52496.99,20973.8,0,0,38824.55,1645.11,484052.07,20338.68
28406,27,M,White British,Southeast,67825.92,NA,67825.92,28050.85,0,0,58325,2096.88,117992.66,22765.97
28407,29,M,White British,Southeast,64459.68,18210.6,82670.29,NA,0,0,82670.29,1904.5,201262.85,22341.6
28408,53,F,White British,Midlands,53030.4,NA,53030.4,22313.29,0,509.69,40061.93,1697.92,1072109.23,27595.72
28409,35,M,White British,Southeast,71692.55,19823.6,91516.15,34119.74,0,0,57396.41,2012.97,563473.25,27652.29
28410,64,M,White British,Scotland,60434.25,12024.01,72458.26,23307.62,0,0,49150.64,1922.96,1845974.9,35235.97
28411,62,F,White British,Scotland,54035.17,11223.35,65258.52,20869.72,0,0,44388.8,1785.48,1574155.7,29163.03
28412,55,M,White British,North,60237.18,NA,60237.18,NA,0,0,60237.18,1832.99,1387466.78,29440.18
28413,49,M,White Other,Scotland,50147.83,10453.94,60601.78,20208.95,0,0,40392.83,1666.04,924678.84,27101.76
28414,48,M,White British,Southeast,72169.98,20379.25,92549.24,26876.39,0,0,65672.85,2221.71,1470065.97,35371.23
28415,39,F,White British,Southeast,60171.11,16501.62,76672.73,24756.16,10962.6,0,40953.97,1682.88,550856.25,0
28416,31,M,White British,Scotland,52661.38,10577.48,63238.86,23674.95,0,0,39563.91,1727.49,224079.19,21955.41
28417,22,F,White British,Wales,46410.11,NA,46410.11,22807.94,0,0,31369.24,PROMO34,0,14385.18
28418,33,M,White British,Wales,52679.32,NA,52679.32,25603.39,10828.16,0,26272.46,1380.6,198773.74,14293.59
28419,44,F,South Asian,Southeast,60216.83,19224.59,79441.43,25233.08,12626.09,0,41582.25,1714.15,758882.25,23235.71
28420,29,M,White British,Southeast,69758.6,NA,69758.6,32504.68,0,0,57346.11,2045.12,226147.15,24937.36
28421,33,F,White British,Southeast,63429.67,NA,63429.67,28651.69,0,0,53829.11,1970.94,420576.96,27128.51
28422,65,M,South Asian,Scotland,50661.68,11268.85,61930.54,16777.83,0,0,45152.7,1821.26,1731598.36,31700.12
28423,22,M,White British,Scotland,50182.87,8326.07,58508.94,NA,0,500.13,58008.81,1589.95,0,14156.83
28424,41,F,White British,Southeast,61639.02,19611.63,81250.65,25644.45,0,0,55606.2,2014.43,860368.64,26423.11
28425,64,M,White British,Southeast,71278,19032.87,90310.87,29480.09,0,0,60830.78,2082.96,2299213.14,28261.19
28426,20,M,White British,Scotland,52914.36,12056.09,64970.45,26578.84,0,0,38391.61,1664.36,0,18440.57
28427,37,M,White British,Southwest,56197.6,10460.71,66658.31,27854.51,0,0,38803.8,1669.74,446726.25,23201.29
28428,34,M,South Asian,Southeast,61488.42,20436.63,81925.05,29963.08,0,0,51961.97,1936.62,450451.02,25331.94
28429,40,F,White British,Southeast,65563.5,NA,65563.5,29683.01,0,0,55938.54,1971.06,814021.36,0
28430,31,M,White British,Scotland,54381.18,9058.05,63439.24,22010.35,0,0,41428.89,1694.18,245231.42,0
28431,34,M,White British,North,50890.12,8183.6,59073.72,NA,0,0,59073.72,1620.12,308105.95,21026.57
28432,30,M,White Other,Midlands,43868.09,0,43868.09,17562.68,11392.37,0,14913.04,1270,67587.05,12807.39
28433,65,F,White British,Southeast,67558.59,22186.12,89744.71,NA,0,0,89744.71,2068.81,2355606.74,24770.03
28434,56,M,South Asian,Southeast,61174.88,21221.36,82396.24,26748.47,0,0,55647.77,2002.07,1672412.16,34549.37
28435,53,F,White British,Southeast,67109.52,NA,67109.52,28168.8,0,0,59639.43,2075.75,1614583.27,33933.04
28436,58,M,White British,Southwest,60751.7,12665.02,73416.72,NA,0,0,73416.72,1906.66,1602587.95,31058.8
28437,24,M,White British,Southeast,66105.82,19142.18,85248,NA,0,0,85248,2023.51,0,21318.35
28438,28,F,White British,Scotland,49021.93,11001.42,60023.35,NA,0,0,60023.35,1559.76,107911.17,16601.19
28439,58,9999,White British,Southeast,65224.55,19953.15,85177.7,26237.91,0,0,58939.78,2046.48,1885764.08,0
28440,27,F,White British,Scotland,47616.41,9235.73,56852.13,21569.42,0,500.23,34782.49,1591.86,63611.05,15544.81
28441,34,M,White British,Southeast,72544.04,20717.74,93261.79,32180.86,0,0,61080.93,2087.46,540820.06,27433.95
28442,58,F,White British,Southeast,-1000,19647.97,89193.14,26618.06,0,0,62575.08,2152.94,2001980.46,28495.38
28443,19,F,White British,North,49305.08,9574.18,58879.26,NA,0,0,58879.26,1655.08,0,18153.56
28444,43,F,White British,Southeast,58801.29,19156.14,77957.43,NA,0,0,77957.43,1976.34,919441.6,25487.47
28445,23,9999,White British,Southwest,50814.48,7590.49,58404.97,20251.25,0,500.62,37653.11,1654.12,0,17951.69
28446,18,M,White British,Scotland,56995.99,9928.13,66924.12,26279.78,0,0,40644.33,1684.85,0,14658.87
28447,20,M,White British,Southeast,67253.59,NA,67253.59,31990.77,0,0,56678.68,2039.3,0,23994.32
28448,19,F,South Asian,Southeast,51852.22,17340.6,69192.82,28273.82,0,0,40919,1742.41,0,20017.98
28449,29,M,White British,Scotland,54401.61,10316.46,64718.06,NA,0,0,64718.06,1761.64,165972.15,19929.81
28450,57,Other,White British,Scotland,52153.71,9949.75,62103.46,19350.37,0,0,42753.09,1710.97,1305654.27,26135.63
28451,25,F,White British,Scotland,46566.55,11094.56,57661.11,22838.69,0,0,34822.42,1617.27,5540.33,17471.07
28452,58,M,White British,Southeast,68448.96,20823.14,89272.1,29493.78,0,0,59778.32,2078.09,1913162.88,38251.55
28453,43,M,South Asian,North,45574.98,9642.69,55217.67,17992.79,0,0,37224.88,1677.72,636560.81,21411.9
28454,36,F,White British,Midlands,50559.63,NA,50559.63,NA,0,0,50559.63,1654.76,399999.54,19899.08
28455,66,F,White British,Southeast,69472.38,22042.43,91514.82,29708.17,0,0,61806.65,2116.32,2454173.37,27883.86
28456,54,M,White British,Southwest,56622.06,11358.98,67981.04,20543.13,0,911.35,46526.55,1858.86,1293892.76,31281.59
28457,25,M,Afro-Carribbean,Southeast,58196.97,16948.98,75145.95,NA,0,0,75145.95,1844.68,4817.95,19788.24
28458,35,M,White British,Southeast,66409.77,17957.73,84367.5,28055.08,0,0,56312.42,2001.5,546631.61,23256.1
28459,59,F,White British,Scotland,51748.84,NA,51748.84,NA,0,0,51748.84,1736.87,1347190.88,29464.34
28460,19,M,White British,Scotland,50347.85,11818.43,62166.28,NA,0,0,62166.28,1651.78,0,14221.05
28461,36,M,White British,Scotland,56573.89,8046,64619.89,24572.61,0,0,40047.28,1693.84,423074.16,19911.68
28462,45,M,White British,Southwest,53514.89,NA,53514.89,25264.02,0,0,41040.91,1675.97,786608.16,0
28463,32,F,White British,Southeast,64841.07,19776.77,84617.85,28517.18,0,0,56100.66,1972.64,383498.87,24748.25
28464,41,M,White British,Southeast,68581.75,20047.88,88629.64,30071.19,0,0,58558.45,2062.3,908997.7,29219.73
28465,17,M,White British,Southeast,64308.22,15180.95,79489.17,29090.97,0,0,50398.2,1897.29,0,19877.65
